 51 6332.973991 4.736E-29 3.993E-02.04710.050 3378.95370.67-.008143              4              1                    R 25      475663 5 9 5 5 1 8    53.0   51.0
 51 6333.897463 3.085E-29 4.050E-02.04650.049 3477.58510.67-.008258              4              1                    R 26      475663 5 9 5 5 1 8    55.0   53.0
 51 6334.430342 1.336E-23 7.573E-03.06770.074   38.44810.74-.005300              3              0                    P  4      575663 7 9 5 5 1 2     7.0    9.0
 51 6334.711972 1.971E-29 4.107E-02.04600.049 3579.97510.67-.008370              4              1                    R 27      475663 5 9 5 5 1 8    57.0   55.0
 51 6335.417372 1.234E-29 4.165E-02.04540.048 3686.11980.67-.008480              4              1                    R 28      475663 5 9 5 5 1 8    59.0   57.0
 51 6336.013515 7.584E-30 4.223E-02.04480.047 3796.01490.67-.008588              4              1                    R 29      475663 5 9 5 5 1 8    61.0   59.0
 51 6336.500257 4.571E-30 4.283E-02.04430.047 3909.65620.67-.008693              4              1                    R 30      475663 5 9 5 5 1 8    63.0   61.0
 51 6336.877449 2.702E-30 4.342E-02.04380.046 4027.03950.67-.008795              4              1                    R 31      475663 5 9 5 5 1 8    65.0   63.0
 51 6337.115032 1.467E-31 4.650E-02.04130.044 4669.92000.67-.009274              4              1                    R 36      475663 5 9 5 5 1 8    75.0   73.0
 51 6337.144945 1.568E-30 4.403E-02.04320.046 4148.16010.67-.008896              4              1                    R 32      475663 5 9 5 5 1 8    67.0   65.0
 51 6337.287789 2.729E-31 4.587E-02.04170.044 4533.89830.67-.009183              4              1                    R 35      475663 5 9 5 5 1 8    73.0   71.0
 51 6337.302599 8.919E-31 4.463E-02.04270.045 4273.01330.67-.008994              4              1                    R 33      475663 5 9 5 5 1 8    69.0   67.0
 51 6337.350262 4.980E-31 4.525E-02.04220.045 4401.59430.67-.009089              4              1                    R 34      475663 5 9 5 5 1 8    71.0   69.0
 51 6338.589513 1.093E-23 8.061E-03.07120.077   23.06950.74-.004800              3              0                    P  3      575663 7 9 5 5 1 2     5.0    7.0
 51 6342.644120 7.805E-24 9.081E-03.07570.081   11.53500.75-.004100              3              0                    P  2      575663 7 9 5 5 1 2     3.0    5.0
 51 6346.594019 4.102E-24 1.381E-02.08030.087    3.84500.76-.004900              3              0                    P  1      575663 7 9 5 5 1 2     1.0    3.0
 51 6354.179077 4.286E-24 4.732E-03.08030.087    0.00000.76-.003100              3              0                    R  0      575663 7 9 5 5 1 2     3.0    1.0
 51 6357.813951 8.519E-24 5.757E-03.07570.081    3.84500.75-.003700              3              0                    R  1      575663 7 9 5 5 1 2     5.0    3.0
 51 6361.343496 1.247E-23 6.253E-03.07120.077   11.53500.74-.004900              3              0                    R  2      575663 7 9 5 5 1 2     7.0    5.0
 51 6364.767625 1.591E-23 6.576E-03.06770.074   23.06950.74-.005100              3              0                    R  3      575663 7 9 5 5 1 2     9.0    7.0
 51 6368.086139 1.870E-23 6.818E-03.06510.071   38.44810.74-.005100              3              0                    R  4      575663 7 9 5 5 1 2    11.0    9.0
 51 6371.298912 2.070E-23 7.019E-03.06320.069   57.67040.74-.005500              3              0                    R  5      575663 7 9 5 5 1 2    13.0   11.0
 51 6374.405801 2.186E-23 7.195E-03.06180.068   80.73540.75-.005500              3              0                    R  6      575663 7 9 5 5 1 2    15.0   13.0
