231 5563.394150 1.044E-27 7.649E-05.09750.419 1397.64670.790.000000        0 6 2 1        0 1 1 0                    Q 21f     25555010 4 2 1 1 0   258.0  258.0
231 5563.397810 2.881E-28 3.622E-05.09600.308 1526.96180.790.000000        0 6 2 1        0 1 1 0                    Q 23e     25555010 4 2 1 1 0   282.0  282.0
231 5563.543329 2.428E-29 9.062E-03.10090.961 3072.63010.840.000000        0 3 1 3        0 1 1 1                    R 13e     155550 9 4 2 1 1 0   174.0  162.0
231 5563.775320 4.336E-29 7.016E-05.09750.419 2034.27300.790.000000        0 1 1 3        0 2 0 0                    R 20e     25555010 4 2 1 1 0   258.0  246.0
231 5563.792430 2.565E-27 2.601E-05.11321.161  774.05190.770.000000        0 6 0 1        0 1 1 0                    R  6e     25555010 4 2 1 1 0    90.0   78.0
231 5563.797590 2.130E-28 3.623E-05.09510.267 1597.74550.790.000000        0 6 2 1        0 1 1 0                    Q 24e     25552010 4 2 1 1 0   294.0  294.0
231 5563.963854 1.187E-29 5.971E-03.09980.805 3160.63550.830.000000        0 6 0 2        0 4 0 0                    R 15e     25555010 4 2 1 1 0   198.0  186.0
231 5563.964710 9.185E-29 9.764E-04.10171.030 2325.80490.840.000000        0 8 2 1        0 0 0 1                    R 12e     25555010 4 2 1 1 0   162.0  150.0
231 5564.039854 1.013E-29 5.498E-03.09980.805 3176.24380.830.000000        0 6 2 2        0 4 2 0                    R 15f     25555010 4 2 1 1 0   198.0  186.0
231 5564.148190 8.055E-28 7.747E-05.09690.359 1462.88110.790.000000        0 6 2 1        0 1 1 0                    Q 22f     25555010 4 2 1 1 0   270.0  270.0
231 5564.195440 1.544E-28 3.612E-05.09390.236 1671.46410.790.000000        0 6 2 1        0 1 1 0                    Q 25e     25552010 4 2 1 1 0   306.0  306.0
232 5564.262409 1.036E-28 7.693E-06.09900.641  440.25860.820.000000       -2-2-2-2        0 0 0 0                    R 17e     14555012 7 2 1 1 0   444.0  420.0
231 5564.328101 7.534E-28 6.393E-03.11321.161 2158.50240.770.000000        0 2 0 3        0 0 0 1                    R  6e     25555010 4 2 1 1 0    90.0   78.0
231 5564.343730 1.233E-25 2.069E-03.13260.855  720.84770.750.000000        0 3 1 2        0 1 1 0                    R  2e     25555010 4 2 1 1 0    42.0   30.0
231 5564.481670 1.240E-25 2.082E-03.13260.855  720.89260.750.000000        0 3 1 2        0 1 1 0                    R  2f     25555010 4 2 1 1 0    42.0   30.0
231 5564.550160 4.068E-28 5.390E-03.10090.961 2385.80170.840.000000        0 5 1 2        0 3 1 0                    R 13f     25555010 4 2 1 1 0   174.0  162.0
232 5564.573645 2.616E-28 6.185E-05.09600.308  727.72970.790.000000       -2-2-2-2        0 0 0 0                    R 22e     14555012 7 2 1 1 0   564.0  540.0
231 5564.589330 1.099E-28 3.592E-05.09250.213 1748.11590.790.000000        0 6 2 1        0 1 1 0                    Q 26e     25552010 4 2 1 1 0   318.0  318.0
231 5564.623260 1.206E-27 6.434E-05.09750.419 1332.23720.790.000000        0 0 0 3        0 1 1 0                    R 20e     25555010 4 2 1 1 0   258.0  246.0
231 5564.747690 3.558E-28 5.322E-03.10030.885 2424.45080.840.000000        0 5 1 2        0 3 1 0                    R 14e     25555010 4 2 1 1 0   186.0  174.0
231 5564.935420 1.862E-28 3.250E-03.10030.885 2456.15490.840.000000        0 8 4 1        0 3 3 0                    R 14f     155550 9 4 2 1 1 0   186.0  174.0
231 5564.944440 6.096E-28 7.822E-05.09600.308 1531.06830.790.000000        0 6 2 1        0 1 1 0                    Q 23f     25555010 4 2 1 1 0   282.0  282.0
231 5564.947360 1.863E-28 3.251E-03.10030.885 2456.14820.840.000000        0 8 4 1        0 3 3 0                    R 14e     25555010 4 2 1 1 0   186.0  174.0
231 5564.977300 7.674E-29 3.558E-05.09090.199 1827.69920.790.000000        0 6 2 1        0 1 1 0                    Q 27e     25552010 4 2 1 1 0   330.0  330.0
231 5565.072280 1.937E-28 9.586E-05.10030.885 1723.13690.840.000000        0 7 1 1        0 2 0 0                    R 14e     25555010 4 2 1 1 0   186.0  174.0
231 5565.113719 1.015E-29 5.530E-03.09980.805 3176.90870.830.000000        0 6 2 2        0 4 2 0                    R 15e     25555010 4 2 1 1 0   198.0  186.0
231 5565.169100 3.519E-29 7.363E-05.09690.359 2096.43370.790.000000        0 1 1 3        0 2 0 0                    R 21e     25555010 4 2 1 1 0   270.0  258.0
231 5565.232570 8.735E-27 2.805E-03.10761.185 1533.43570.800.000000        0 4 2 2        0 2 2 0                    R  8f     25555010 4 2 1 1 0   114.0  102.0
231 5565.279810 2.352E-28 7.553E-05.10761.185 1533.45490.800.000000        0 7 3 1        0 2 2 0                    R  8e     25555010 4 2 1 1 0   114.0  102.0
231 5565.304810 2.619E-28 8.409E-05.10761.185 1533.43570.800.000000        0 7 3 1        0 2 2 0                    R  8f     25555010 4 2 1 1 0   114.0  102.0
231 5565.310140 8.762E-27 2.814E-03.10761.185 1533.45490.800.000000        0 4 2 2        0 2 2 0                    R  8e     155550 9 4 2 1 1 0   114.0  102.0
231 5565.357330 4.917E-29 3.286E-05.08910.192 1910.21190.790.000000        0 6 2 1        0 1 1 0                    Q 28e     25552010 4 2 1 1 0   342.0  342.0
231 5565.368241 2.402E-29 9.031E-03.10090.961 3073.99010.840.000000        0 9 3 1        0 1 1 1                    R 13f     25555010 4 2 1 1 0   174.0  162.0
231 5565.435290 1.120E-25 4.089E-05.10271.089  195.07470.830.000000        0 8 0 0        0 0 0 0                    R 11e     25555010 4 2 1 1 0   150.0  138.0
231 5565.727470 3.594E-29 3.515E-05.08710.188 1995.65220.790.000000        0 6 2 1        0 1 1 0                    Q 29e     25552010 4 2 1 1 0   354.0  354.0
231 5565.732910 1.483E-26 4.427E-03.10761.185 1518.35800.800.000000        0 4 0 2        0 2 0 0                    R  8e     25555010 4 2 1 1 0   114.0  102.0
231 5565.779310 4.527E-28 7.875E-05.09510.267 1602.20650.790.000000        0 6 2 1        0 1 1 0                    Q 24f     25552010 4 2 1 1 0   294.0  294.0
231 5565.795250 2.221E-24 2.733E-03.13960.724    8.86920.760.000000        0 2 0 2        0 0 0 0                    P  2e     25555010 4 2 1 1 0    18.0   30.0
231 5565.829930 4.044E-29 2.156E-05.10030.885 1738.41630.840.000000        0 4 0 2        0 2 2 0                    R 14e     25555010 4 2 1 1 0   186.0  174.0
231 5565.948095 2.133E-29 9.101E-03.10030.885 3113.69770.840.000000        0 3 1 3        0 1 1 1                    R 14e     25555010 4 2 1 1 0   186.0  174.0
231 5566.080490 4.942E-28 8.084E-05.09390.236 1597.74550.790.000000        0 9 1 0        0 1 1 0                    R 24e     25552010 4 2 1 1 0   306.0  294.0
231 5566.085800 2.404E-29 3.495E-05.08480.185 2084.01790.790.000000        0 6 2 1        0 1 1 0                    Q 30e     25552010 4 2 1 1 0   366.0  366.0
231 5566.233220 9.520E-28 6.563E-05.09690.359 1394.20610.790.000000        0 0 0 3        0 1 1 0                    R 21e     25555010 4 2 1 1 0   270.0  258.0
231 5566.430470 1.577E-29 3.460E-05.08240.179 2175.30710.790.000000        0 6 2 1        0 1 1 0                    Q 31e     25552010 4 2 1 1 0   378.0  378.0
231 5566.502120 2.802E-29 7.708E-05.09600.308 2161.53180.790.000000        0 1 1 3        0 2 0 0                    R 22e     25555010 4 2 1 1 0   282.0  270.0
231 5566.648830 3.299E-28 7.907E-05.09390.236 1676.29400.790.000000        0 6 2 1        0 1 1 0                    Q 25f     25552010 4 2 1 1 0   306.0  306.0
